impl,workload,thread_count,copy_bytes,iter,e2e_ns,pause_p50_ns,pause_p99_ns,dispatch_p50_ns,dispatch_p99_ns,ok_count,truncated_count,timed_out_count,unregistered_count,error_count
kill60,spin,4,8192,43,177252,2364,3076,1624,1723,4,0,0,0,0
kill60,spin,4,8192,44,176160,2384,2575,1583,1733,4,0,0,0,0
kill60,spin,4,8192,45,176571,2104,2755,1673,1764,4,0,0,0,0
kill60,spin,4,8192,46,175689,2134,2715,1633,1673,4,0,0,0,0
kill60,spin,4,8192,47,176571,3517,5390,1593,1673,4,0,0,0,0
kill60,spin,4,8192,48,177111,2485,2876,1753,1913,4,0,0,0,0
kill60,spin,4,8192,49,190437,2575,2735,1633,1713,4,0,0,0,0
kill60,spin,4,8192,50,176290,1914,2845,1643,1794,4,0,0,0,0
kill60,spin,4,8192,51,176290,2325,2715,1653,1663,4,0,0,0,0
kill60,spin,4,8192,52,180297,2805,2996,1634,1653,4,0,0,0,0
kill60,spin,4,8192,53,176159,2454,2725,1663,1743,4,0,0,0,0
kill60,spin,4,8192,54,176079,2315,2404,1603,1663,4,0,0,0,0
kill60,spin,4,8192,55,195155,2314,2906,1703,1744,4,0,0,0,0
kill60,spin,4,8192,56,178835,2514,2905,1704,1774,4,0,0,0,0
kill60,spin,4,8192,57,179296,2284,3025,1723,1824,4,0,0,0,0
kill60,spin,4,8192,58,176510,2364,2745,1653,1743,4,0,0,0,0
kill60,spin,4,8192,59,176570,2385,2735,1653,1693,4,0,0,0,0
kill60,spin,4,8192,60,175820,2324,2615,1653,1773,4,0,0,0,0
kill60,spin,4,8192,61,194925,2254,2735,1733,1774,4,0,0,0,0
kill60,spin,4,8192,62,175909,2104,2615,1693,1713,4,0,0,0,0
kill60,spin,4,8192,63,182212,2284,2525,1683,1703,4,0,0,0,0
kill60,spin,4,8192,64,176009,2364,2986,1743,1773,4,0,0,0,0
kill60,spin,4,8192,65,189265,2424,3978,1623,1653,4,0,0,0,0
kill60,spin,4,8192,66,150862,2074,3076,1683,1733,4,0,0,0,0
kill60,spin,4,8192,67,186088,2715,3146,1593,1713,4,0,0,0,0
kill60,spin,4,8192,68,184295,2043,2765,1854,1964,4,0,0,0,0
kill60,spin,4,8192,69,145212,2715,2815,1813,1854,4,0,0,0,0
kill60,spin,4,8192,70,177623,3075,3106,1693,1694,4,0,0,0,0
kill60,spin,4,8192,71,176982,2514,2755,1654,1673,4,0,0,0,0
kill60,spin,4,8192,72,177692,2365,3066,1613,1663,4,0,0,0,0
kill60,spin,4,8192,73,179887,2424,3577,1824,2083,4,0,0,0,0
kill60,spin,4,8192,74,175859,2444,2585,1763,1803,4,0,0,0,0
kill60,spin,4,8192,75,176320,2465,3116,1683,1733,4,0,0,0,0
kill60,spin,4,8192,76,176260,2384,2454,1904,2004,4,0,0,0,0
kill60,spin,4,8192,77,176411,2134,2946,1613,1643,4,0,0,0,0
kill60,spin,4,8192,78,176120,2705,2885,1663,1813,4,0,0,0,0
kill60,spin,4,8192,79,175699,2485,2725,1613,1633,4,0,0,0,0
kill60,spin,4,8192,80,205735,2545,3196,1593,1693,4,0,0,0,0
kill60,spin,4,8192,81,178715,2906,3045,1714,1823,4,0,0,0,0
kill60,spin,4,8192,82,184456,2174,2765,1813,1863,4,0,0,0,0
kill60,spin,4,8192,83,178244,2365,2835,1683,1743,4,0,0,0,0
kill60,spin,4,8192,84,176340,2515,3056,1883,2004,4,0,0,0,0
kill60,spin,4,8192,85,175579,2114,2856,1653,1773,4,0,0,0,0
kill60,spin,4,8192,86,176871,2555,2925,1653,1743,4,0,0,0,0
kill60,spin,4,8192,87,176761,2876,3576,1823,1904,4,0,0,0,0
kill60,spin,4,8192,88,176099,2134,2585,1744,1803,4,0,0,0,0
kill60,spin,4,8192,89,175859,2405,2935,1633,1653,4,0,0,0,0
kill60,spin,4,8192,90,176270,2134,2695,1754,1834,4,0,0,0,0
kill60,spin,4,8192,91,179186,2334,2715,1603,1683,4,0,0,0,0
kill60,spin,4,8192,92,216906,2725,3276,1894,2104,4,0,0,0,0
kill60,spin,4,8192,93,221215,2665,2886,1853,2524,4,0,0,0,0
kill60,spin,4,8192,94,186399,2285,2745,2064,2124,4,0,0,0,0
kill60,spin,4,8192,95,178795,2194,2765,1753,1863,4,0,0,0,0
kill60,spin,4,8192,96,183524,2594,2836,1663,1733,4,0,0,0,0
kill60,spin,4,8192,97,178995,2444,3006,2054,2134,4,0,0,0,0
kill60,spin,4,8192,98,178885,5941,6081,2384,2735,4,0,0,0,0
kill60,spin,4,8192,99,181300,6963,7264,2355,2405,4,0,0,0,0
kill60,spin,32,8192,0,3978631,24375,78056,5801,7083,32,0,0,0,0
kill60,spin,32,8192,1,4531917,20849,31980,5751,867043,32,0,0,0,0
kill60,spin,32,8192,2,4139592,18955,33463,5400,1339418,32,0,0,0,0
kill60,spin,32,8192,3,2240846,19246,34194,5360,1176433,32,0,0,0,0
kill60,spin,32,8192,4,3081420,18976,25227,5040,939729,32,0,0,0,0
kill60,spin,32,8192,5,2879813,20809,32261,5270,867064,32,0,0,0,0
kill60,spin,32,8192,6,3146352,21841,30588,5601,979254,32,0,0,0,0
kill60,spin,32,8192,7,3154337,22693,29485,5651,834393,32,0,0,0,0
kill60,spin,32,8192,8,2694626,20569,31809,5511,670896,32,0,0,0,0
kill60,spin,32,8192,9,3094736,23073,31148,5511,975246,32,0,0,0,0
kill60,spin,32,8192,10,3114452,23935,30687,5460,873706,32,0,0,0,0
kill60,spin,32,8192,11,3566138,22412,34104,5551,759743,32,0,0,0,0
kill60,spin,32,8192,12,2183689,20909,29125,5701,502120,32,0,0,0,0
kill60,spin,32,8192,13,3317152,21961,34053,5340,985876,32,0,0,0,0
kill60,spin,32,8192,14,2673907,23304,31459,5260,673982,32,0,0,0,0
kill60,spin,32,8192,15,2116494,20509,32140,5550,310632,32,0,0,0,0
kill60,spin,32,8192,16,3840071,22392,52558,5189,73818,32,0,0,0,0
kill60,spin,32,8192,17,3041856,22182,31299,5200,77876,32,0,0,0,0
kill60,spin,32,8192,18,3069879,19346,35266,5771,655468,32,0,0,0,0
kill60,spin,32,8192,19,2874053,20078,33092,5701,677880,32,0,0,0,0
kill60,spin,32,8192,20,2004764,21771,39695,5120,75812,32,0,0,0,0
kill60,spin,32,8192,21,3039813,20849,69831,4798,70723,32,0,0,0,0
kill60,spin,32,8192,22,4457107,15078,160872,4699,963074,32,0,0,0,0
kill60,spin,32,8192,23,3528248,19286,31398,5541,80361,32,0,0,0,0
kill60,spin,32,8192,24,3059960,21040,35006,5300,996055,32,0,0,0,0
kill60,spin,32,8192,25,2884903,20118,30046,5340,1914145,32,0,0,0,0
kill60,spin,32,8192,26,3092942,20989,29395,5089,75631,32,0,0,0,0
kill60,spin,32,8192,27,5070786,20368,28132,5250,1931436,32,0,0,0,0
kill60,spin,32,8192,28,4545973,19987,29926,5059,505036,32,0,0,0,0
kill60,spin,32,8192,29,5445508,18254,28353,5961,1323118,32,0,0,0,0
kill60,spin,32,8192,30,4097353,23134,32691,5290,77325,32,0,0,0,0
kill60,spin,32,8192,31,3743470,23174,31369,5410,78738,32,0,0,0,0
kill60,spin,32,8192,32,3033651,23464,38522,5881,341640,32,0,0,0,0
kill60,spin,32,8192,33,2331145,24837,40336,5991,78166,32,0,0,0,0
kill60,spin,32,8192,34,4573174,23464,27181,5521,77546,32,0,0,0,0
kill60,spin,32,8192,35,2127645,21700,33824,5490,77836,32,0,0,0,0
kill60,spin,32,8192,36,2926951,23875,33583,5651,78938,32,0,0,0,0
kill60,spin,32,8192,37,3030395,21741,36388,5801,76383,32,0,0,0,0
kill60,spin,32,8192,38,4227918,24185,39735,5650,77175,32,0,0,0,0
kill60,spin,32,8192,39,3957291,23864,32401,5791,693920,32,0,0,0,0
kill60,spin,32,8192,40,5721905,21340,29335,5811,1755788,32,0,0,0,0
kill60,spin,32,8192,41,5675188,20578,34384,5661,3060702,32,0,0,0,0
kill60,spin,32,8192,42,9413609,20438,29626,5501,4720850,32,0,0,0,0
kill60,spin,32,8192,43,4021571,25578,36499,5971,1095341,32,0,0,0,0
kill60,spin,32,8192,44,3670244,23224,34535,5620,1885552,32,0,0,0,0
kill60,spin,32,8192,45,2264801,20799,32801,5280,73497,32,0,0,0,0
kill60,spin,32,8192,46,4252404,22192,29145,5631,79299,32,0,0,0,0
kill60,spin,32,8192,47,1771077,22422,32691,5891,83256,32,0,0,0,0
kill60,spin,32,8192,48,3817629,17984,26490,5079,1075093,32,0,0,0,0
kill60,spin,32,8192,49,2496696,22171,31038,5480,1150404,32,0,0,0,0
kill60,spin,32,8192,50,5786797,16631,29886,4999,1584076,32,0,0,0,0
kill60,spin,32,8192,51,2870325,20318,26069,5190,1807796,32,0,0,0,0
kill60,spin,32,8192,52,3005488,20228,32390,5630,131857,32,0,0,0,0
kill60,spin,32,8192,53,2994899,18505,30267,5310,1357974,32,0,0,0,0
kill60,spin,32,8192,54,2990861,23254,31509,5831,77074,32,0,0,0,0
kill60,spin,32,8192,55,3610191,17432,29686,5550,1483949,32,0,0,0,0
kill60,spin,32,8192,56,2373846,21811,39564,5540,399809,32,0,0,0,0
kill60,spin,32,8192,57,3924078,19717,30677,5400,309018,32,0,0,0,0
kill60,spin,32,8192,58,2072191,20728,40315,5139,74630,32,0,0,0,0
kill60,spin,32,8192,59,3428240,17784,36989,5630,966459,32,0,0,0,0
kill60,spin,32,8192,60,3916234,17603,31318,5290,1554100,32,0,0,0,0
kill60,spin,32,8192,61,1940144,20298,31268,5931,585306,32,0,0,0,0
kill60,spin,32,8192,62,6337168,19827,39494,5551,75932,32,0,0,0,0
kill60,spin,32,8192,63,1370627,23474,37040,5581,79128,32,0,0,0,0
kill60,spin,32,8192,64,2959112,20809,34164,5540,1959069,32,0,0,0,0
kill60,spin,32,8192,65,10978158,1047061,6965144,3436,30837,32,0,0,0,0
kill60,spin,32,8192,66,4061436,22031,31589,6492,2956887,32,0,0,0,0
kill60,spin,32,8192,67,8479049,19046,25688,5190,1931667,32,0,0,0,0
kill60,spin,32,8192,68,3459589,16231,26459,5380,2419831,32,0,0,0,0
kill60,spin,32,8192,69,7558976,18635,24245,5110,1985358,32,0,0,0,0
kill60,spin,32,8192,70,4512430,19116,104696,5580,423343,32,0,0,0,0
kill60,spin,32,8192,71,5051520,22893,33162,5190,1906761,32,0,0,0,0
kill60,spin,32,8192,72,5484150,20439,26530,5220,2855408,32,0,0,0,0
kill60,spin,32,8192,73,2421244,22081,29655,5951,1331243,32,0,0,0,0
kill60,spin,32,8192,74,2985401,20529,31169,5390,978883,32,0,0,0,0
kill60,spin,32,8192,75,3391902,21460,28163,5320,989874,32,0,0,0,0
kill60,spin,32,8192,76,3609059,21059,29746,5371,585827,32,0,0,0,0
kill60,spin,32,8192,77,3999410,21821,29816,5571,2922313,32,0,0,0,0
kill60,spin,32,8192,78,4758311,21370,30648,5530,1981841,32,0,0,0,0
kill60,spin,32,8192,79,4254047,21911,33082,6021,1140205,32,0,0,0,0
kill60,spin,32,8192,80,3938245,19216,27452,5239,2893418,32,0,0,0,0
kill60,spin,32,8192,81,3741757,11952,24886,5630,1952086,32,0,0,0,0
kill60,spin,32,8192,82,3520994,23273,31749,5951,1232088,32,0,0,0,0
kill60,spin,32,8192,83,2443075,28614,57117,6472,665356,32,0,0,0,0
kill60,spin,32,8192,84,3247511,21741,25758,5400,1264989,32,0,0,0,0
kill60,spin,32,8192,85,4032151,19436,30076,5631,2006458,32,0,0,0,0
kill60,spin,32,8192,86,4047289,23124,33252,5791,1936576,32,0,0,0,0
kill60,spin,32,8192,87,3969674,18835,26490,5700,1951134,32,0,0,0,0
kill60,spin,32,8192,88,4013907,20608,33432,5641,2908837,32,0,0,0,0
kill60,spin,32,8192,89,8960620,20137,30968,5611,3762125,32,0,0,0,0
kill60,spin,32,8192,90,3035384,19416,27231,5230,1928812,32,0,0,0,0
kill60,spin,32,8192,91,3986465,21520,26980,5450,1896632,32,0,0,0,0
kill60,spin,32,8192,92,2988807,22863,30397,5451,924611,32,0,0,0,0
kill60,spin,32,8192,93,3493512,22041,27842,5480,965608,32,0,0,0,0
kill60,spin,32,8192,94,3602446,18765,29987,5270,478195,32,0,0,0,0
kill60,spin,32,8192,95,6713963,18725,24857,5170,2892387,32,0,0,0,0
kill60,spin,32,8192,96,3172381,22983,31278,5701,2073233,32,0,0,0,0
kill60,spin,32,8192,97,2986011,24536,34123,5239,1905098,32,0,0,0,0
kill60,spin,32,8192,98,15128732,16131,23284,4959,1986790,32,0,0,0,0
kill60,spin,32,8192,99,4091032,24496,32090,5770,1790724,32,0,0,0,0
kill60,spin,128,8192,0,28650604,4759,14908,3455240,20442633,128,0,0,0,0
kill60,spin,128,8192,1,34583175,4869,13004,3742689,22734927,128,0,0,0,0
kill60,spin,128,8192,2,29979242,5040,2989829,3130453,21238955,128,0,0,0,0
kill60,spin,128,8192,3,30987060,4900,11221,3225570,18310139,128,0,0,0,0
kill60,spin,128,8192,4,27979848,5080,3002362,3203850,17178440,128,0,0,0,0
kill60,spin,128,8192,5,30985958,4468,11662,3266918,18259104,128,0,0,0,0
kill60,spin,128,8192,6,27964590,5330,2992685,3193079,17213236,128,0,0,0,0
kill60,spin,128,8192,7,27975159,4829,11942,3243234,16209336,128,0,0,0,0
kill60,spin,128,8192,8,27995288,5279,16240,3303376,15247464,128,0,0,0,0
kill60,spin,128,8192,9,25000750,4899,20779,2355341,17243923,128,0,0,0,0
kill60,spin,128,8192,10,30993602,5300,1526729,2327459,15247394,128,0,0,0,0
kill60,spin,128,8192,11,21993197,4579,2990400,2301941,16317338,128,0,0,0,0
kill60,spin,128,8192,12,25006229,4599,2990060,3196887,16221168,128,0,0,0,0
kill60,spin,128,8192,13,27962055,4719,2990580,2648791,15216406,128,0,0,0,0
kill60,spin,128,8192,14,22025979,4879,2929206,2281703,14400298,128,0,0,0,0
kill60,spin,128,8192,15,21977046,5410,3000369,3171810,16273456,128,0,0,0,0
kill60,spin,128,8192,16,24968118,5259,59842,3177852,15313588,128,0,0,0,0
kill60,spin,128,8192,17,25004035,4709,2998004,2356052,14291223,128,0,0,0,0
kill60,spin,128,8192,18,24995670,4920,21541,2305818,17242240,128,0,0,0,0
kill60,spin,128,8192,19,21998497,4639,15660,3221533,16180943,128,0,0,0,0
kill60,spin,128,8192,20,34028136,4909,2991282,2547751,15225202,128,0,0,0,0
kill60,spin,128,8192,21,21939737,4268,17032,3144970,15150833,128,0,0,0,0
kill60,spin,128,8192,22,27989757,4900,1131709,3143116,15270317,128,0,0,0,0
kill60,spin,128,8192,23,25983640,5531,3002553,3183983,15222347,128,0,0,0,0
kill60,spin,128,8192,24,21990322,5640,3003414,3203059,14281315,128,0,0,0,0
kill60,spin,128,8192,25,24072030,4929,3002272,3201235,16333297,128,0,0,0,0
kill60,spin,128,8192,26,24188648,5500,2999878,3204220,18147906,128,0,0,0,0
kill60,spin,128,8192,27,29736628,4658,2765218,3033621,18908220,128,0,0,0,0
kill60,spin,128,8192,28,27055527,5390,12403,2288605,15973965,128,0,0,0,0
kill60,spin,128,8192,29,27911671,6382,3000329,2274800,15821329,128,0,0,0,0
kill60,spin,128,8192,30,24983096,5520,3001351,3170267,16162799,128,0,0,0,0
kill60,spin,128,8192,31,27983786,5350,14838,3262981,17206663,128,0,0,0,0
kill60,spin,128,8192,32,27978125,5460,3000098,3202928,17200682,128,0,0,0,0
kill60,spin,128,8192,33,28006398,4699,15689,3251419,19243898,128,0,0,0,0
kill60,spin,128,8192,34,33974755,4619,18835,3034803,15233268,128,0,0,0,0
kill60,spin,128,8192,35,39994549,5530,18415,3192950,18269283,128,0,0,0,0
kill60,spin,128,8192,36,30983664,5490,3003645,2310637,17317221,128,0,0,0,0
kill60,spin,128,8192,37,37417653,5210,2999958,2304716,20281632,128,0,0,0,0
kill60,spin,128,8192,38,33624259,5080,102572,3779678,23850525,128,0,0,0,0
kill60,spin,128,8192,39,50955175,4498,3002884,2279029,20142912,128,0,0,0,0
kill60,spin,128,8192,40,31961525,5169,3002924,2230106,21314265,128,0,0,0,0
kill60,spin,128,8192,41,27976091,6042,2998445,3250127,18289291,128,0,0,0,0
kill60,spin,128,8192,42,28004935,4930,12293,3269172,18301253,128,0,0,0,0
kill60,spin,128,8192,43,28003452,4869,19636,4052048,19321975,128,0,0,0,0
kill60,spin,128,8192,44,24961936,5751,3002022,3198960,16240313,128,0,0,0,0
kill60,spin,128,8192,45,22001323,5710,3007272,3215592,15201859,128,0,0,0,0
kill60,spin,128,8192,46,24989117,5040,3002332,3893331,17186355,128,0,0,0,0
kill60,spin,128,8192,47,28005927,5100,20178,3261378,16321636,128,0,0,0,0
kill60,spin,128,8192,48,28064917,5400,1796685,3262449,18169817,128,0,0,0,0
kill60,spin,128,8192,49,31951316,5540,12343,3104785,22691835,128,0,0,0,0
kill60,spin,128,8192,50,105986643,5861,17954,3736888,20195521,127,0,1,0,0
kill60,spin,128,8192,51,97034519,6021,18314,3211614,47153385,128,0,0,0,0
kill60,spin,128,8192,52,43092150,6552,12000453,3032118,33073056,128,0,0,0,0
kill60,spin,128,8192,53,42992152,5210,47008,3970776,36999770,128,0,0,0,0
kill60,spin,128,8192,54,32892618,4799,16921,2976834,21910412,128,0,0,0,0
kill60,spin,128,8192,55,29999641,5610,1991350,2772943,20051311,128,0,0,0,0
kill60,spin,128,8192,56,26930814,5560,21019,3165919,20083280,128,0,0,0,0
kill60,spin,128,8192,57,32990662,5129,2002219,4066295,25216834,128,0,0,0,0
kill60,spin,128,8192,58,36121375,5249,2998515,4228148,23124857,128,0,0,0,0
kill60,spin,128,8192,59,31806524,5219,2009343,3915843,22946452,128,0,0,0,0
kill60,spin,128,8192,60,26072526,4950,2990750,4098776,19251442,128,0,0,0,0
kill60,spin,128,8192,61,34063030,5591,16641,3117128,22112040,128,0,0,0,0
kill60,spin,128,8192,62,25988840,5380,16381,3909612,20944363,128,0,0,0,0
kill60,spin,128,8192,63,29947323,5010,21310,3564355,20984629,128,0,0,0,0
kill60,spin,128,8192,64,29932234,5370,802973,3076972,21982828,128,0,0,0,0
kill60,spin,128,8192,65,24151930,5580,3003424,3144569,16138944,128,0,0,0,0
kill60,spin,128,8192,66,22810147,5871,2999097,2977756,16388932,128,0,0,0,0
kill60,spin,128,8192,67,20033578,6402,2991092,2202364,14146753,128,0,0,0,0
kill60,spin,128,8192,68,29036397,5901,18164,3021278,13999537,128,0,0,0,0
kill60,spin,128,8192,69,22986227,5821,20318,2871187,13973038,128,0,0,0,0
kill60,spin,128,8192,70,23044997,5280,17413,3028281,14981206,128,0,0,0,0
kill60,spin,128,8192,71,33077394,6061,3001180,2930828,15907199,128,0,0,0,0
kill60,spin,128,8192,72,25867813,6733,3001491,2971405,14958042,128,0,0,0,0
kill60,spin,128,8192,73,24031675,6052,3002142,3931623,14945999,128,0,0,0,0
kill60,spin,128,8192,74,27449576,5159,19346,3435574,16037904,128,0,0,0,0
kill60,spin,128,8192,75,20044908,6121,3001280,3476791,13569492,128,0,0,0,0
kill60,spin,128,8192,76,26466845,5661,3004035,2507677,13517184,128,0,0,0,0
kill60,spin,128,8192,77,29639166,5651,2999668,3016580,14948304,128,0,0,0,0
kill60,spin,128,8192,78,26223860,6182,3006550,3008434,14353159,128,0,0,0,0
kill60,spin,128,8192,79,25853847,7403,3010488,2155367,14181879,128,0,0,0,0
kill60,spin,128,8192,80,25104414,5761,2994187,3197909,14272318,128,0,0,0,0
kill60,spin,128,8192,81,27180041,6493,3003234,2203917,18891549,128,0,0,0,0
kill60,spin,128,8192,82,27769184,5561,12864,3833700,14977519,128,0,0,0,0
kill60,spin,128,8192,83,20036363,6292,15288,3084927,14163935,128,0,0,0,0
kill60,spin,128,8192,84,23945072,5080,2997093,2684537,14131665,128,0,0,0,0
kill60,spin,128,8192,85,25005128,5681,3004417,3077053,16114688,128,0,0,0,0
kill60,spin,128,8192,86,22989924,5781,2999067,3092601,17148384,128,0,0,0,0
kill60,spin,128,8192,87,24989178,6432,2984510,3054611,12146938,128,0,0,0,0
kill60,spin,128,8192,88,28128607,6422,3001681,3195114,14141824,128,0,0,0,0
kill60,spin,128,8192,89,22757839,6642,6001138,2982736,14124200,128,0,0,0,0
kill60,spin,128,8192,90,25798754,5400,3001662,3128849,15468559,128,0,0,0,0
kill60,spin,128,8192,91,28356213,5871,3003494,3212726,14388245,128,0,0,0,0
kill60,spin,128,8192,92,23981641,6492,2997874,3066413,17092379,128,0,0,0,0
kill60,spin,128,8192,93,29176459,8015,3001942,2968679,18084527,128,0,0,0,0
kill60,spin,128,8192,94,22866132,6412,3003195,3317102,14845070,128,0,0,0,0
kill60,spin,128,8192,95,19036640,6111,3007302,3876440,13945205,128,0,0,0,0
kill60,spin,128,8192,96,32807389,6252,3001020,3890976,13919488,128,0,0,0,0
kill60,spin,128,8192,97,22982550,7344,3006911,2182698,13038147,128,0,0,0,0
kill60,spin,128,8192,98,31801125,5851,14678,2175284,15043222,128,0,0,0,0
kill60,spin,128,8192,99,23920436,6582,2991222,3185937,16209015,128,0,0,0,0
kill60,alloc,4,8192,0,183013,4889,7454,1994,2314,4,0,0,0,0
kill60,alloc,4,8192,1,182602,6322,8416,1824,2004,4,0,0,0,0
kill60,alloc,4,8192,2,181730,4308,5350,1884,2094,4,0,0,0,0
kill60,alloc,4,8192,3,182071,6271,8225,2094,2234,4,0,0,0,0
kill60,alloc,4,8192,4,186820,7334,8286,1823,1903,4,0,0,0,0
kill60,alloc,4,8192,5,182432,4629,8346,2224,2244,4,0,0,0,0
kill60,alloc,4,8192,6,182031,4870,9948,1783,2184,4,0,0,0,0
kill60,alloc,4,8192,7,181891,4739,6623,1853,1893,4,0,0,0,0
kill60,alloc,4,8192,8,181730,7815,8496,1803,1813,4,0,0,0,0
kill60,alloc,4,8192,9,181730,3647,6012,1823,1863,4,0,0,0,0
kill60,alloc,4,8192,10,146635,5430,7664,2084,2254,4,0,0,0,0
kill60,alloc,4,8192,11,182492,5190,6422,1894,1914,4,0,0,0,0
kill60,alloc,4,8192,12,181680,4989,6262,1753,2033,4,0,0,0,0
kill60,alloc,4,8192,13,181811,5240,5861,2044,2074,4,0,0,0,0
kill60,alloc,4,8192,14,182742,4558,5130,2174,2194,4,0,0,0,0
kill60,alloc,4,8192,15,182853,4609,5421,2274,2385,4,0,0,0,0
kill60,alloc,4,8192,16,189715,5901,7224,3366,5551,4,0,0,0,0
kill60,alloc,4,8192,17,182732,5089,7655,1793,2034,4,0,0,0,0
kill60,alloc,4,8192,18,182472,4359,4438,1833,2034,4,0,0,0,0
kill60,alloc,4,8192,19,181861,4939,5411,1733,2034,4,0,0,0,0
kill60,alloc,4,8192,20,182271,5139,5530,2274,2334,4,0,0,0,0
kill60,alloc,4,8192,21,159589,4549,4970,1744,2094,4,0,0,0,0
kill60,alloc,4,8192,22,182532,5721,6442,2114,2234,4,0,0,0,0
kill60,alloc,4,8192,23,181691,4158,4208,1944,1994,4,0,0,0,0
kill60,alloc,4,8192,24,181460,6212,7424,1834,1924,4,0,0,0,0
kill60,alloc,4,8192,25,181840,5750,6683,1954,2124,4,0,0,0,0
kill60,alloc,4,8192,26,181900,4589,5080,1873,2104,4,0,0,0,0
kill60,alloc,4,8192,27,181479,6652,9278,1724,1974,4,0,0,0,0
kill60,alloc,4,8192,28,181580,4348,4648,2044,2224,4,0,0,0,0
kill60,alloc,4,8192,29,181650,5351,6543,1713,2084,4,0,0,0,0
kill60,alloc,4,8192,30,181540,6291,7785,1863,1974,4,0,0,0,0
kill60,alloc,4,8192,31,181771,5220,5310,2014,2324,4,0,0,0,0
kill60,alloc,4,8192,32,181910,4067,7314,2254,2385,4,0,0,0,0
kill60,alloc,4,8192,33,182922,6953,10440,1893,2185,4,0,0,0,0
kill60,alloc,4,8192,34,182191,4549,6302,1824,2174,4,0,0,0,0
kill60,alloc,4,8192,35,182342,5761,7664,1733,2524,4,0,0,0,0
kill60,alloc,4,8192,36,182261,4749,7434,2225,2345,4,0,0,0,0
kill60,alloc,4,8192,37,181610,5059,6643,1804,1853,4,0,0,0,0
kill60,alloc,4,8192,38,186058,4989,6553,2665,3035,4,0,0,0,0
kill60,alloc,4,8192,39,182362,3928,4930,1863,1874,4,0,0,0,0
kill60,alloc,4,8192,40,182101,6582,6683,1764,2164,4,0,0,0,0
kill60,alloc,4,8192,41,181430,4108,4128,1784,2304,4,0,0,0,0
kill60,alloc,4,8192,42,181420,6552,6883,1783,2114,4,0,0,0,0
kill60,alloc,4,8192,43,270527,7494,8205,1833,1954,4,0,0,0,0
kill60,alloc,4,8192,44,197400,3286,4278,1954,2394,4,0,0,0,0
kill60,alloc,4,8192,45,186238,3166,3266,1713,1743,4,0,0,0,0
kill60,alloc,4,8192,46,182172,3086,3095,1683,1733,4,0,0,0,0
kill60,alloc,4,8192,47,183884,2935,3467,1663,1754,4,0,0,0,0
kill60,alloc,4,8192,48,136746,3166,3326,1703,1713,4,0,0,0,0
kill60,alloc,4,8192,49,202800,3086,3337,1743,1813,4,0,0,0,0
kill60,alloc,4,8192,50,181359,3326,3527,1673,1733,4,0,0,0,0
kill60,alloc,4,8192,51,181780,3306,3457,1733,1773,4,0,0,0,0
kill60,alloc,4,8192,52,181530,6552,6913,1663,1694,4,0,0,0,0
kill60,alloc,4,8192,53,196158,3105,3196,1693,1803,4,0,0,0,0
kill60,alloc,4,8192,54,181340,3226,3587,1723,1744,4,0,0,0,0
kill60,alloc,4,8192,55,195305,3206,3346,1673,1713,4,0,0,0,0
kill60,alloc,4,8192,56,180889,3316,3326,1663,1683,4,0,0,0,0
kill60,alloc,4,8192,57,181250,3196,3366,1703,1743,4,0,0,0,0
kill60,alloc,4,8192,58,180908,3236,3296,1693,1904,4,0,0,0,0
kill60,alloc,4,8192,59,181571,3286,3697,1693,1863,4,0,0,0,0
kill60,alloc,4,8192,60,185256,3256,3256,1773,1804,4,0,0,0,0
kill60,alloc,4,8192,61,193642,2905,2996,1713,1733,4,0,0,0,0
kill60,alloc,4,8192,62,188373,4138,5760,2164,2215,4,0,0,0,0
kill60,alloc,4,8192,63,198331,4028,4168,2224,2234,4,0,0,0,0
kill60,alloc,4,8192,64,182702,3406,3686,1833,1883,4,0,0,0,0
kill60,alloc,4,8192,65,182301,3357,3757,1773,1834,4,0,0,0,0
kill60,alloc,4,8192,66,182492,3256,3387,1673,1713,4,0,0,0,0
kill60,alloc,4,8192,67,185648,2916,3296,1673,1694,4,0,0,0,0
kill60,alloc,4,8192,68,181650,2946,4568,1673,1704,4,0,0,0,0
kill60,alloc,4,8192,69,180989,2865,2916,1714,1743,4,0,0,0,0
kill60,alloc,4,8192,70,185327,5580,6091,1924,2093,4,0,0,0,0
kill60,alloc,4,8192,71,185137,3496,3507,1773,1794,4,0,0,0,0
kill60,alloc,4,8192,72,180929,3206,3366,1673,1694,4,0,0,0,0
kill60,alloc,4,8192,73,258374,3246,3316,1843,1914,4,0,0,0,0
kill60,alloc,4,8192,74,200957,3136,3878,1904,1913,4,0,0,0,0
kill60,alloc,4,8192,75,213480,3507,3968,2104,2124,4,0,0,0,0
kill60,alloc,4,8192,76,213721,3577,3587,1963,2244,4,0,0,0,0
kill60,alloc,4,8192,77,208189,3337,3858,1823,2154,4,0,0,0,0
kill60,alloc,4,8192,78,205455,3857,3947,1844,2094,4,0,0,0,0
kill60,alloc,4,8192,79,210264,3126,3156,1854,2214,4,0,0,0,0
kill60,alloc,4,8192,80,206747,3657,4068,1923,2284,4,0,0,0,0
kill60,alloc,4,8192,81,205515,3536,3867,2044,2305,4,0,0,0,0
kill60,alloc,4,8192,82,204052,3807,4198,2094,2205,4,0,0,0,0
kill60,alloc,4,8192,83,207358,4890,5039,2635,3045,4,0,0,0,0
